game_id,season,week,team,home_team,away_team,off_total_plays,off_total_epa_sum,off_total_epa_mean,off_pass_plays,off_pass_epa_sum,off_pass_epa_mean,off_rush_plays,off_rush_epa_sum,off_rush_epa_mean,off_penalty_plays,off_penalty_epa_sum,off_penalty_epa_mean,off_kick_plays,off_kick_epa_sum,off_kick_epa_mean,off_special_plays,off_special_epa_sum,off_special_epa_mean,def_total_plays,def_total_epa_sum,def_total_epa_mean,def_pass_plays,def_pass_epa_sum,def_pass_epa_mean,def_rush_plays,def_rush_epa_sum,def_rush_epa_mean,def_penalty_plays,def_penalty_epa_sum,def_penalty_epa_mean,def_kick_plays,def_kick_epa_sum,def_kick_epa_mean,def_special_plays,def_special_epa_sum,def_special_epa_mean
2002_01_KC_CLE,2002,1,KC,CLE,KC,67,22.034611652416178,0.328874800782331,31,12.545359586129273,0.4046890189073959,27,7.294608929994982,0.2701707011109252,7,1.3941419926580378,0.19916314180829112,2,0.8005011436338854,0.4002505718169427,17,0.8213235875887945,0.04831315221110556,70,16.239146985157394,0.23198781407367705,41,13.000436825087522,0.3170838250021347,20,-3.3053844301343545,-0.16526922150671772,4,4.4950083455769345,1.1237520863942336,4,2.032640823013537,0.5081602057533843,12,1.446665584946854,0.12055546541223784
2002_01_MIN_CHI,2002,1,CHI,CHI,MIN,65,7.770618203183403,0.11954797235666774,34,9.773498277414035,0.2874558316886481,25,-7.5972341377641674,-0.3038893655105667,3,3.9857951179146767,1.3285983726382256,3,1.6085589456188591,0.5361863152062863,12,0.7477139519400541,0.06230949599500451,72,9.122571299783885,0.12670237916366509,29,7.933580414372887,0.2735717384266513,31,1.5583160688085336,0.05026826028414624,9,-1.8634042742487003,-0.2070449193609667,3,1.4940790908511654,0.49802636361705516,11,-1.1589393977335114,-0.10535812706668285
2002_01_MIN_CHI,2002,1,MIN,CHI,MIN,72,9.122571299783885,0.12670237916366509,29,7.933580414372887,0.2735717384266513,31,1.5583160688085336,0.05026826028414624,9,-1.8634042742487003,-0.2070449193609667,3,1.4940790908511654,0.49802636361705516,11,-1.1589393977335114,-0.10535812706668285,65,7.770618203183403,0.11954797235666774,34,9.773498277414035,0.2874558316886481,25,-7.5972341377641674,-0.3038893655105667,3,3.9857951179146767,1.3285983726382256,3,1.6085589456188591,0.5361863152062863,12,0.7477139519400541,0.06230949599500451
2002_01_NO_TB,2002,1,NO,TB,NO,83,5.834135522076394,0.07029078942260716,45,4.179248254447375,0.09287218343216387,32,-2.4178727802354842,-0.07555852438235888,4,2.9576855353079736,0.7394213838269934,2,1.115074512556531,0.5575372562782654,14,-1.0910445360202268,-0.07793175257287334,85,-12.216873079945799,-0.14372791858759765,56,-6.726345609296704,-0.12011331445172686,19,-2.4745910124620423,-0.13024163223484433,6,-2.4763236375292763,-0.4127206062548794,4,-0.5396128206577762,-0.13490320516444404,16,6.367721435337708,0.3979825897086067
2002_01_NO_TB,2002,1,TB,TB,NO,85,-12.216873079945799,-0.14372791858759765,56,-6.726345609296704,-0.12011331445172686,19,-2.4745910124620423,-0.13024163223484433,6,-2.4763236375292763,-0.4127206062548794,4,-0.5396128206577762,-0.13490320516444404,16,6.367721435337708,0.3979825897086067,83,5.834135522076394,0.07029078942260716,45,4.179248254447375,0.09287218343216387,32,-2.4178727802354842,-0.07555852438235888,4,2.9576855353079736,0.7394213838269934,2,1.115074512556531,0.5575372562782654,14,-1.0910445360202268,-0.07793175257287334
2002_01_NYJ_BUF,2002,1,BUF,BUF,NYJ,86,5.181164722889662,0.06024610142894955,41,-1.902168113650541,-0.046394344235379054,31,-0.3408624422736466,-0.0109955626539886,12,7.40696257277159,0.6172468810642991,2,0.017232706042259238,0.008616353021129619,13,-1.7621742737532444,-0.13555186721178802,59,-1.4170454825360794,-0.024017720042984397,35,5.995747468504157,0.1713070705286902,13,-8.466944417862418,-0.6513034167586474,7,1.693120540236123,0.2418743628908747,4,-0.6389690734139419,-0.15974226835348548,12,14.873475051587128,1.2394562542989274
2002_01_NYJ_BUF,2002,1,NYJ,BUF,NYJ,59,-1.4170454825360794,-0.024017720042984397,35,5.995747468504157,0.1713070705286902,13,-8.466944417862418,-0.6513034167586474,7,1.693120540236123,0.2418743628908747,4,-0.6389690734139419,-0.15974226835348548,12,14.873475051587128,1.2394562542989274,86,5.181164722889662,0.06024610142894955,41,-1.902168113650541,-0.046394344235379054,31,-0.3408624422736466,-0.0109955626539886,12,7.40696257277159,0.6172468810642991,2,0.017232706042259238,0.008616353021129619,13,-1.7621742737532444,-0.13555186721178802
2002_01_PHI_TEN,2002,1,PHI,TEN,PHI,68,-3.4447633629315533,-0.05065828474899343,43,-3.9190835508786286,-0.09114147792740997,21,0.64003605308244,0.03047790728964,3,-0.5008702747290954,-0.1669567582430318,1,0.33515440959373066,0.33515440959373066,15,8.353426933427214,0.5568951288951475,69,10.209163976978976,0.1479588982170866,35,8.849801676166294,0.2528514764618941,23,-6.682859205320478,-0.29055909588349904,9,5.617670364445075,0.6241855960494528,2,2.424551141688084,1.212275570844042,8,-2.3203177863541486,-0.2900397232942686
2002_01_PHI_TEN,2002,1,TEN,TEN,PHI,69,10.209163976978976,0.1479588982170866,35,8.849801676166294,0.2528514764618941,23,-6.682859205320478,-0.29055909588349904,9,5.617670364445075,0.6241855960494528,2,2.424551141688084,1.212275570844042,8,-2.3203177863541486,-0.2900397232942686,68,-3.4447633629315533,-0.05065828474899343,43,-3.9190835508786286,-0.09114147792740997,21,0.64003605308244,0.03047790728964,3,-0.5008702747290954,-0.1669567582430318,1,0.33515440959373066,0.33515440959373066,15,8.353426933427214,0.5568951288951475
2002_01_PIT_NE,2002,1,NE,NE,PIT,73,1.8962943944497965,0.02597663554040817,44,5.77223012324691,0.1311870482556116,17,-7.820836620288901,-0.46004921295817064,9,1.9429573829402216,0.2158841536600246,3,2.001943508551566,0.667314502850522,10,1.2231930119673367,0.12231930119673368,76,-13.980191784794442,-0.18394989190519004,41,-6.073548384592868,-0.1481353264534846,24,-1.258745342202019,-0.05244772259175079,9,-3.3208151391467986,-0.36897945990519987,1,-3.3206392595434586,-3.3206392595434586,14,2.2631218616882416,0.1616515615491601
2002_01_PIT_NE,2002,1,PIT,NE,PIT,76,-13.980191784794442,-0.18394989190519004,41,-6.073548384592868,-0.1481353264534846,24,-1.258745342202019,-0.05244772259175079,9,-3.3208151391467986,-0.36897945990519987,1,-3.3206392595434586,-3.3206392595434586,14,2.2631218616882416,0.1616515615491601,73,1.8962943944497965,0.02597663554040817,44,5.77223012324691,0.1311870482556116,17,-7.820836620288901,-0.46004921295817064,9,1.9429573829402216,0.2158841536600246,3,2.001943508551566,0.667314502850522,10,1.2231930119673367,0.12231930119673368
2002_01_SD_CIN,2002,1,CIN,CIN,LAC,56,-7.918979707465041,-0.1414103519190186,36,-8.94067411088463,-0.2483520586356842,10,-2.8240061113028787,-0.28240061113028786,7,1.0921141703147441,0.15601631004496344,2,2.821234853168336,1.410617426584168,12,2.37821529712528,0.19818460809377333,69,25.572995887487195,0.37062312880416226,21,11.248010366702596,0.5356195412715522,40,10.03121906722663,0.2507804766806657,6,3.869199762062919,0.6448666270104865,2,0.42456669149505055,0.21228334574752528,9,0.2802116575481519,0.031134628616461324
2002_01_SD_CIN,2002,1,LAC,CIN,LAC,69,25.572995887487195,0.37062312880416226,21,11.248010366702596,0.5356195412715522,40,10.03121906722663,0.2507804766806657,6,3.869199762062919,0.6448666270104865,2,0.42456669149505055,0.21228334574752528,9,0.2802116575481519,0.031134628616461324,56,-7.918979707465041,-0.1414103519190186,36,-8.94067411088463,-0.2483520586356842,10,-2.8240061113028787,-0.28240061113028786,7,1.0921141703147441,0.15601631004496344,2,2.821234853168336,1.410617426584168,12,2.37821529712528,0.19818460809377333
2002_01_SEA_OAK,2002,1,LV,LV,SEA,74,7.376934111758601,0.09968829880754866,32,7.162559235297022,0.22382997610303193,37,-2.4621815965510905,-0.06654544855543487,4,2.4340102583519183,0.6085025645879796,1,0.24254621466075132,0.24254621466075132,10,3.757859972335227,0.3757859972335227,62,-3.2196397788939066,-0.05192967385312753,34,0.19691360303446936,0.005791576559837334,15,-3.094658037123736,-0.20631053580824907,10,1.5185115871718153,0.15185115871718152,2,-1.868055108508694,-0.934027554254347,14,2.8393754707797507,0.20281253362712504
2002_01_SEA_OAK,2002,1,SEA,LV,SEA,62,-3.2196397788939066,-0.05192967385312753,34,0.19691360303446936,0.005791576559837334,15,-3.094658037123736,-0.20631053580824907,10,1.5185115871718153,0.15185115871718152,2,-1.868055108508694,-0.934027554254347,14,2.8393754707797507,0.20281253362712504,74,7.376934111758601,0.09968829880754866,32,7.162559235297022,0.22382997610303193,37,-2.4621815965510905,-0.06654544855543487,4,2.4340102583519183,0.6085025645879796,1,0.24254621466075132,0.24254621466075132,10,3.757859972335227,0.3757859972335227
2002_01_SF_NYG,2002,1,NYG,NYG,SF,81,-6.9435160454013385,-0.08572242031359677,48,6.252693529866655,0.13026444853888866,21,-9.964766798279015,-0.4745127046799531,10,-4.025500971882138,-0.40255009718821383,2,0.79405819489316,0.39702909744658,9,1.5576435487092977,0.17307150541214417,60,-3.3730012397281826,-0.05621668732880304,28,2.757130712810445,0.09846895402894447,23,-0.4501253209006446,-0.019570666126114983,4,-0.6661483246134594,-0.16653708115336485,5,-5.013858307024524,-1.0027716614049047,7,4.088789469220632,0.5841127813172332
2002_01_SF_NYG,2002,1,SF,NYG,SF,60,-3.3730012397281826,-0.05621668732880304,28,2.757130712810445,0.09846895402894447,23,-0.4501253209006446,-0.019570666126114983,4,-0.6661483246134594,-0.16653708115336485,5,-5.013858307024524,-1.0027716614049047,7,4.088789469220632,0.5841127813172332,81,-6.9435160454013385,-0.08572242031359677,48,6.252693529866655,0.13026444853888866,21,-9.964766798279015,-0.4745127046799531,10,-4.025500971882138,-0.40255009718821383,2,0.79405819489316,0.39702909744658,9,1.5576435487092977,0.17307150541214417
2002_01_STL_DEN,2002,1,DEN,DEN,LA,64,1.3276638078677934,0.02074474699793427,33,-2.8212514936433886,-0.08549246950434511,23,-2.225610019221918,-0.09676565300964861,5,4.31028899224475,0.86205779844895,3,2.0642363284883496,0.6880787761627832,9,2.5369032977180632,0.2818781441908959,64,0.5560455342638309,0.008688211472872357,45,2.4287601159473766,0.05397244702105281,11,-1.688844972231891,-0.1535313611119901,4,0.7731763081392273,0.19329407703480683,4,-0.9570459175908821,-0.23926147939772052,10,-3.7857386440663094,-0.37857386440663093
2002_01_STL_DEN,2002,1,LA,DEN,LA,64,0.5560455342638309,0.008688211472872357,45,2.4287601159473766,0.05397244702105281,11,-1.688844972231891,-0.1535313611119901,4,0.7731763081392273,0.19329407703480683,4,-0.9570459175908821,-0.23926147939772052,10,-3.7857386440663094,-0.37857386440663093,64,1.3276638078677934,0.02074474699793427,33,-2.8212514936433886,-0.08549246950434511,23,-2.225610019221918,-0.09676565300964861,5,4.31028899224475,0.86205779844895,3,2.0642363284883496,0.6880787761627832,9,2.5369032977180632,0.2818781441908959
2002_02_ARI_SEA,2002,2,ARI,SEA,ARI,64,4.902063161222031,0.07659473689409424,26,-1.4599426335771568,-0.056151639752967566,33,6.9530559324082075,0.21069866461843054,4,-0.6540231129038148,-0.1635057782259537,1,0.0629729752947954,0.0629729752947954,13,7.020590283027954,0.5400454063867657,86,-7.220617109036539,-0.08396066405856441,47,-2.630958418379245,-0.05597783868892011,28,-7.674764156516176,-0.2740987198755777,9,1.1853162070037797,0.13170180077819774,2,1.8997892588551024,0.9498946294275512,9,4.658814886243039,0.5176460984714488
2002_02_ARI_SEA,2002,2,SEA,SEA,ARI,86,-7.220617109036539,-0.08396066405856441,47,-2.630958418379245,-0.05597783868892011,28,-7.674764156516176,-0.2740987198755777,9,1.1853162070037797,0.13170180077819774,2,1.8997892588551024,0.9498946294275512,9,4.658814886243039,0.5176460984714488,64,4.902063161222031,0.07659473689409424,26,-1.4599426335771568,-0.056151639752967566,33,6.9530559324082075,0.21069866461843054,4,-0.6540231129038148,-0.1635057782259537,1,0.0629729752947954,0.0629729752947954,13,7.020590283027954,0.5400454063867657
2002_02_BUF_MIN,2002,2,BUF,MIN,BUF,76,13.269330299386755,0.17459645130772045,51,18.00800243048406,0.3530980868722365,14,-8.070206240645412,-0.5764433029032437,6,3.561994480362162,0.593665746727027,5,-0.23046037081405468,-0.046092074162810935,17,1.3579611786869257,0.07988006933452503,100,1.9103638590313494,0.019103638590313495,55,-10.161588845951371,-0.1847561608354795,35,10.708903487073258,0.3059686710592359,7,3.3011532722157426,0.47159332460224895,3,-1.9381040543062786,-0.6460346847687596,16,1.258828213612222,0.07867676335076387
2002_02_BUF_MIN,2002,2,MIN,MIN,BUF,100,1.9103638590313494,0.019103638590313495,55,-10.161588845951371,-0.1847561608354795,35,10.708903487073258,0.3059686710592359,7,3.3011532722157426,0.47159332460224895,3,-1.9381040543062786,-0.6460346847687596,16,1.258828213612222,0.07867676335076387,76,13.269330299386755,0.17459645130772045,51,18.00800243048406,0.3530980868722365,14,-8.070206240645412,-0.5764433029032437,6,3.561994480362162,0.593665746727027,5,-0.23046037081405468,-0.046092074162810935,17,1.3579611786869257,0.07988006933452503
2002_02_CHI_ATL,2002,2,ATL,ATL,CHI,70,-18.133254222455435,-0.2590464888922205,36,-10.933021222313247,-0.30369503395314573,24,-6.824016869424829,-0.28433403622603454,6,3.921964852430392,0.6536608087383987,4,-4.298180983147752,-1.074545245786938,9,6.816682230832362,0.7574091367591513,59,-14.049824523273855,-0.2381326190385399,25,-0.7280484681222839,-0.029121938724891355,30,-8.212492842110805,-0.2737497614036935,3,-1.322219981928356,-0.4407399939761187,1,-3.7870632311124104,-3.7870632311124104,12,5.967080778861101,0.4972567315717584
2002_02_CHI_ATL,2002,2,CHI,ATL,CHI,59,-14.049824523273855,-0.2381326190385399,25,-0.7280484681222839,-0.029121938724891355,30,-8.212492842110805,-0.2737497614036935,3,-1.322219981928356,-0.4407399939761187,1,-3.7870632311124104,-3.7870632311124104,12,5.967080778861101,0.4972567315717584,70,-18.133254222455435,-0.2590464888922205,36,-10.933021222313247,-0.30369503395314573,24,-6.824016869424829,-0.28433403622603454,6,3.921964852430392,0.6536608087383987,4,-4.298180983147752,-1.074545245786938,9,6.816682230832362,0.7574091367591513
2002_02_CIN_CLE,2002,2,CIN,CLE,CIN,85,-6.423726731562056,-0.07557325566543595,53,-13.810900651733391,-0.260583031164781,26,4.532409121107776,0.17432342773491444,6,2.8547647990635596,0.47579413317725994,0,0,0,11,-1.2733546706366314,-0.11575951551242104,67,0.1739767335820943,0.0025966676654043926,31,4.302449827432209,0.13878870411071642,26,-5.828633505705511,-0.22417821175790428,8,-2.7212474316574315,-0.34015592895717894,2,4.421407843512828,2.210703921756414,9,4.564903523205694,0.5072115025784104
2002_02_CIN_CLE,2002,2,CLE,CLE,CIN,67,0.1739767335820943,0.0025966676654043926,31,4.302449827432209,0.13878870411071642,26,-5.828633505705511,-0.22417821175790428,8,-2.7212474316574315,-0.34015592895717894,2,4.421407843512828,2.210703921756414,9,4.564903523205694,0.5072115025784104,85,-6.423726731562056,-0.07557325566543595,53,-13.810900651733391,-0.260583031164781,26,4.532409121107776,0.17432342773491444,6,2.8547647990635596,0.47579413317725994,0,0,0,11,-1.2733546706366314,-0.11575951551242104
2002_02_DEN_SF,2002,2,DEN,SF,DEN,61,13.012597252614796,0.21332126643630814,25,7.983268588959673,0.3193307435583869,31,-0.1537030584877357,-0.004958163177023732,4,4.938707838882692,1.234676959720673,1,0.2443238832601664,0.2443238832601664,10,-0.07323670350121148,-0.007323670350121147,62,-0.6208601498510689,-0.01001387338469466,39,3.8701768626924604,0.09923530417160155,17,-4.066713998676278,-0.23921847051036926,6,-0.4243230138672516,-0.07072050231120859,0,0,0,12,1.1066905706686974,0.09222421422239145
2002_02_DEN_SF,2002,2,SF,SF,DEN,62,-0.6208601498510689,-0.01001387338469466,39,3.8701768626924604,0.09923530417160155,17,-4.066713998676278,-0.23921847051036926,6,-0.4243230138672516,-0.07072050231120859,0,0,0,12,1.1066905706686974,0.09222421422239145,61,13.012597252614796,0.21332126643630814,25,7.983268588959673,0.3193307435583869,31,-0.1537030584877357,-0.004958163177023732,4,4.938707838882692,1.234676959720673,1,0.2443238832601664,0.2443238832601664,10,-0.07323670350121148,-0.007323670350121147
2002_02_DET_CAR,2002,2,CAR,CAR,DET,71,0.2432189173414372,0.003425618554104749,33,10.708903728094237,0.32451223418467384,30,-8.844947622847075,-0.29483158742823584,5,3.137981072475668,0.6275962144951336,3,-4.758718260381392,-1.5862394201271306,14,2.225243963476332,0.15894599739116658,62,-23.592379085050197,-0.38052224330726125,38,-22.728683209221344,-0.5981232423479301,19,-1.2858115486742463,-0.06767429203548665,5,0.4221156728453934,0.08442313456907868,0,0,0,18,3.6851892826454287,0.20473273792474603
2002_02_DET_CAR,2002,2,DET,CAR,DET,62,-23.592379085050197,-0.38052224330726125,38,-22.728683209221344,-0.5981232423479301,19,-1.2858115486742463,-0.06767429203548665,5,0.4221156728453934,0.08442313456907868,0,0,0,18,3.6851892826454287,0.20473273792474603,71,0.2432189173414372,0.003425618554104749,33,10.708903728094237,0.32451223418467384,30,-8.844947622847075,-0.29483158742823584,5,3.137981072475668,0.6275962144951336,3,-4.758718260381392,-1.5862394201271306,14,2.225243963476332,0.15894599739116658
2002_02_GB_NO,2002,2,GB,NO,GB,75,-14.082841441151686,-0.1877712192153558,44,-3.1403408057898727,-0.07137138194976983,19,-6.205324555339757,-0.3265960292284083,10,-5.315576856257394,-0.5315576856257394,2,0.578400776235338,0.289200388117669,12,-0.08555167726039925,-0.0071293064383666045,59,1.0024536640266888,0.016990740068248963,30,4.965495697298245,0.16551652324327484,23,3.675268372055143,0.1597942770458758,5,-4.695257914252579,-0.9390515828505158,1,-2.9430524910741203,-2.9430524910741203,14,1.235023347892937,0.08821595342092409
2002_02_GB_NO,2002,2,NO,NO,GB,59,1.0024536640266888,0.016990740068248963,30,4.965495697298245,0.16551652324327484,23,3.675268372055143,0.1597942770458758,5,-4.695257914252579,-0.9390515828505158,1,-2.9430524910741203,-2.9430524910741203,14,1.235023347892937,0.08821595342092409,75,-14.082841441151686,-0.1877712192153558,44,-3.1403408057898727,-0.07137138194976983,19,-6.205324555339757,-0.3265960292284083,10,-5.315576856257394,-0.5315576856257394,2,0.578400776235338,0.289200388117669,12,-0.08555167726039925,-0.0071293064383666045
2002_02_HOU_SD,2002,2,HOU,LAC,HOU,67,-36.443887347355485,-0.5439386171247087,37,-27.90636612189701,-0.7542261114026219,21,-5.936228319928107,-0.28267753904419557,8,-3.913385865103919,-0.4891732331379899,1,1.3120929595735493,1.3120929595735493,15,6.129970976820914,0.40866473178806095,69,-8.821167998947203,-0.1278430144774957,31,-7.419135357368944,-0.2393269470119014,32,-2.5077491579577327,-0.07836716118617915,5,0.5918820917722769,0.11837641835445538,1,0.5138344246071962,0.5138344246071962,15,-2.1657122475804185,-0.14438081650536122
2002_02_HOU_SD,2002,2,LAC,LAC,HOU,69,-8.821167998947203,-0.1278430144774957,31,-7.419135357368944,-0.2393269470119014,32,-2.5077491579577327,-0.07836716118617915,5,0.5918820917722769,0.11837641835445538,1,0.5138344246071962,0.5138344246071962,15,-2.1657122475804185,-0.14438081650536122,67,-36.443887347355485,-0.5439386171247087,37,-27.90636612189701,-0.7542261114026219,21,-5.936228319928107,-0.28267753904419557,8,-3.913385865103919,-0.4891732331379899,1,1.3120929595735493,1.3120929595735493,15,6.129970976820914,0.40866473178806095
2002_02_JAX_KC,2002,2,JAX,KC,JAX,68,11.521685189160053,0.16943654689941254,40,20.247878288208618,0.5061969572052154,24,-3.0749574450892396,-0.12812322687871833,2,-2.1886573181836866,-1.0943286590918433,2,-3.4625783357756372,-1.7312891678878186,12,-0.3262077193717826,-0.02718397661431522,67,0.10180605400819331,0.0015194933434058704,34,-0.7080696939379432,-0.020825579233468918,25,0.638506057090126,0.02554024228360504,5,-1.831276070617605,-0.366255214123521,3,2.0026457614736155,0.6675485871578718,9,1.9227235618819987,0.21363595132022206
